geneid,Symbol
ENSG00000170296,GABARAP
ENSG00000139112,GABARAPL1
ENSG00000034713,GABARAPL2
ENSG00000238244,GABARAPL3
ENSG00000279980,GABARAPL3
ENSG00000204681,GABBR1
ENSG00000136928,GABBR2
ENSG00000154727,GABPA
ENSG00000235720,GABPAP
ENSG00000104064,GABPB1
ENSG00000244879,GABPB1-AS1
ENSG00000143458,GABPB2
ENSG00000022355,GABRA1
ENSG00000151834,GABRA2
ENSG00000011677,GABRA3
ENSG00000109158,GABRA4
ENSG00000186297,GABRA5
ENSG00000145863,GABRA6
ENSG00000163288,GABRB1
ENSG00000145864,GABRB2
ENSG00000166206,GABRB3
ENSG00000187730,GABRD
ENSG00000102287,GABRE
ENSG00000163285,GABRG1
ENSG00000113327,GABRG2
ENSG00000182256,GABRG3
ENSG00000228740,GABRG3-AS1
ENSG00000094755,GABRP
ENSG00000268089,GABRQ
ENSG00000146276,GABRR1
ENSG00000111886,GABRR2
ENSG00000183185,GABRR3
ENSG00000232991,GACAT1
ENSG00000265962,GACAT2
ENSG00000236289,GACAT3
ENSG00000128683,GAD1
ENSG00000136750,GAD2
ENSG00000116717,GADD45A
ENSG00000099860,GADD45B
ENSG00000130222,GADD45G
ENSG00000179271,GADD45GIP1
ENSG00000144644,GADL1
ENSG00000205777,GAGE1
ENSG00000189064,GAGE2A
ENSG00000275113,GAGE2E
ENSG00000178950,GAK
ENSG00000069482,GAL
ENSG00000128242,GAL3ST1
ENSG00000154252,GAL3ST2
ENSG00000175229,GAL3ST3
ENSG00000197093,GAL3ST4
ENSG00000054983,GALC
ENSG00000117308,GALE
ENSG00000108479,GALK1
ENSG00000156958,GALK2
ENSG00000143891,GALM
ENSG00000141012,GALNS
ENSG00000141429,GALNT1
ENSG00000143641,GALNT2
ENSG00000115339,GALNT3
ENSG00000257594,GALNT4
ENSG00000136542,GALNT5
ENSG00000139629,GALNT6
ENSG00000109586,GALNT7
ENSG00000130035,GALNT8
ENSG00000182870,GALNT9
ENSG00000106648,GALNTL5
ENSG00000174473,GALNTL6
ENSG00000197487,GALP
ENSG00000166573,GALR1
ENSG00000182687,GALR2
ENSG00000128310,GALR3
ENSG00000213930,GALT
ENSG00000130005,GAMT
ENSG00000231910,GAMTP2
ENSG00000261609,GAN
ENSG00000089597,GANAB
ENSG00000214013,GANC
ENSG00000172020,GAP43
ENSG00000111640,GAPDH
ENSG00000228232,GAPDHP1
ENSG00000236811,GAPDHP2
ENSG00000224333,GAPDHP20
ENSG00000236993,GAPDHP21
ENSG00000234005,GAPDHP22
ENSG00000235595,GAPDHP23
ENSG00000185221,GAPDHP24
ENSG00000213594,GAPDHP25
ENSG00000229541,GAPDHP26
ENSG00000239873,GAPDHP27
ENSG00000213449,GAPDHP28
ENSG00000178596,GAPDHP29
ENSG00000235868,GAPDHP31
ENSG00000226443,GAPDHP32
ENSG00000240244,GAPDHP33
ENSG00000235306,GAPDHP34
ENSG00000250982,GAPDHP35
ENSG00000213158,GAPDHP36
ENSG00000231907,GAPDHP37
ENSG00000249210,GAPDHP38
ENSG00000239207,GAPDHP39
ENSG00000248626,GAPDHP40
ENSG00000277172,GAPDHP41
ENSG00000219881,GAPDHP42
ENSG00000213352,GAPDHP44
ENSG00000228312,GAPDHP45
ENSG00000224678,GAPDHP46
ENSG00000243033,GAPDHP47
ENSG00000232718,GAPDHP48
ENSG00000234285,GAPDHP49
ENSG00000241861,GAPDHP50
ENSG00000236973,GAPDHP51
ENSG00000235076,GAPDHP52
ENSG00000234069,GAPDHP53
ENSG00000226769,GAPDHP54
ENSG00000224055,GAPDHP55
ENSG00000249018,GAPDHP56
ENSG00000236167,GAPDHP57
ENSG00000229570,GAPDHP58
ENSG00000231739,GAPDHP59
ENSG00000248180,GAPDHP60
ENSG00000248415,GAPDHP61
ENSG00000251013,GAPDHP62
ENSG00000218582,GAPDHP63
ENSG00000231072,GAPDHP64
ENSG00000235587,GAPDHP65
ENSG00000250933,GAPDHP66
ENSG00000219930,GAPDHP67
ENSG00000233876,GAPDHP68
ENSG00000223460,GAPDHP69
ENSG00000249489,GAPDHP70
ENSG00000213376,GAPDHP71
ENSG00000216624,GAPDHP72
ENSG00000226540,GAPDHP73
ENSG00000232780,GAPDHP74
ENSG00000226196,GAPDHP75
ENSG00000249840,GAPDHP76
ENSG00000105679,GAPDHS
ENSG00000266835,GAPLINC
ENSG00000175857,GAPT
ENSG00000165219,GAPVD1
ENSG00000109534,GAR1
ENSG00000141441,GAREM1
ENSG00000157833,GAREM2
ENSG00000136895,GARNL3
ENSG00000106105,GARS
ENSG00000262135,GARSP1
ENSG00000159131,GART
ENSG00000180447,GAS1
ENSG00000226237,GAS1RR
ENSG00000148935,GAS2
ENSG00000185340,GAS2L1
ENSG00000229511,GAS2L1P1
ENSG00000228376,GAS2L1P2
ENSG00000270765,GAS2L2
ENSG00000139354,GAS2L3
ENSG00000234741,GAS5
ENSG00000270084,GAS5-AS1
ENSG00000183087,GAS6
ENSG00000233695,GAS6-AS1
ENSG00000007237,GAS7
ENSG00000141013,GAS8
ENSG00000221819,GAS8-AS1
ENSG00000184502,GAST
ENSG00000102145,GATA1
ENSG00000179348,GATA2
ENSG00000244300,GATA2-AS1
ENSG00000107485,GATA3
ENSG00000197308,GATA3-AS1
ENSG00000136574,GATA4
ENSG00000130700,GATA5
ENSG00000141448,GATA6
ENSG00000266010,GATA6-AS1
ENSG00000157259,GATAD1
ENSG00000167491,GATAD2A
ENSG00000143614,GATAD2B
ENSG00000059691,GATB
ENSG00000257218,GATC
ENSG00000177225,GATD1
ENSG00000171766,GATM
ENSG00000177628,GBA
ENSG00000070610,GBA2
ENSG00000249948,GBA3
ENSG00000160766,GBAP1
ENSG00000114480,GBE1
ENSG00000107862,GBF1
ENSG00000148288,GBGT1
ENSG00000117228,GBP1
ENSG00000225492,GBP1P1
ENSG00000162645,GBP2
ENSG00000117226,GBP3
ENSG00000162654,GBP4
ENSG00000154451,GBP5
ENSG00000183347,GBP6
ENSG00000213512,GBP7
ENSG00000164900,GBX1
ENSG00000168505,GBX2
ENSG00000145321,GC
ENSG00000115271,GCA
ENSG00000100116,GCAT
ENSG00000179562,GCC1
ENSG00000135968,GCC2
ENSG00000214184,GCC2-AS1
ENSG00000105607,GCDH
ENSG00000005436,GCFC2
ENSG00000115263,GCG
ENSG00000215644,GCGR
ENSG00000131979,GCH1
ENSG00000137880,GCHFR
ENSG00000106633,GCK
ENSG00000084734,GCKR
ENSG00000001084,GCLC
ENSG00000023909,GCLM
ENSG00000137270,GCM1
ENSG00000124827,GCM2
ENSG00000089154,GCN1
ENSG00000147174,GCNA
ENSG00000187210,GCNT1
ENSG00000236474,GCNT1P1
ENSG00000249206,GCNT1P2
ENSG00000231047,GCNT1P3
ENSG00000219653,GCNT1P4
ENSG00000237620,GCNT1P5
ENSG00000111846,GCNT2
ENSG00000140297,GCNT3
ENSG00000176928,GCNT4
ENSG00000124091,GCNT7
ENSG00000137878,GCOM1
ENSG00000227725,GCOM2
ENSG00000174500,GCSAM
ENSG00000169224,GCSAML
ENSG00000140905,GCSH
ENSG00000248651,GCSHP1
ENSG00000259525,GCSHP2
ENSG00000237580,GCSHP3
ENSG00000256171,GCSHP4
ENSG00000224837,GCSHP5
ENSG00000119125,GDA
ENSG00000104381,GDAP1
ENSG00000124194,GDAP1L1
ENSG00000196505,GDAP2
ENSG00000006007,GDE1
ENSG00000130283,GDF1
ENSG00000263761,GDF2
ENSG00000184344,GDF3
ENSG00000125965,GDF5
ENSG00000204183,GDF5OS
ENSG00000156466,GDF6
ENSG00000143869,GDF7
ENSG00000164404,GDF9
ENSG00000203879,GDI1
ENSG00000057608,GDI2
ENSG00000229165,GDI2P1
ENSG00000233994,GDI2P2
ENSG00000168621,GDNF
ENSG00000248587,GDNF-AS1
ENSG00000153982,GDPD1
ENSG00000130055,GDPD2
ENSG00000102886,GDPD3
ENSG00000178795,GDPD4
ENSG00000158555,GDPD5
ENSG00000183208,GDPGP1
ENSG00000164949,GEM
ENSG00000092208,GEMIN2
ENSG00000235015,GEMIN2P1
ENSG00000235339,GEMIN2P2
ENSG00000179409,GEMIN4
ENSG00000082516,GEMIN5
ENSG00000152147,GEMIN6
ENSG00000142252,GEMIN7
ENSG00000046647,GEMIN8
ENSG00000260451,GEMIN8P2
ENSG00000223772,GEMIN8P3
ENSG00000228175,GEMIN8P4
ENSG00000178295,GEN1
ENSG00000239857,GET4
ENSG00000131095,GFAP
ENSG00000127554,GFER
ENSG00000162676,GFI1
ENSG00000165702,GFI1B
ENSG00000168827,GFM1
ENSG00000164347,GFM2
ENSG00000145990,GFOD1
ENSG00000237786,GFOD1-AS1
ENSG00000141098,GFOD2
ENSG00000198380,GFPT1
ENSG00000131459,GFPT2
ENSG00000151892,GFRA1
ENSG00000168546,GFRA2
ENSG00000146013,GFRA3
ENSG00000125861,GFRA4
ENSG00000187871,GFRAL
ENSG00000261949,GFY
ENSG00000100083,GGA1
ENSG00000103365,GGA2
ENSG00000125447,GGA3
ENSG00000134864,GGACT
ENSG00000006625,GGCT
ENSG00000115486,GGCX
ENSG00000137563,GGH
ENSG00000179168,GGN
ENSG00000204188,GGNBP1
ENSG00000278311,GGNBP2
ENSG00000152904,GGPS1
ENSG00000100031,GGT1
ENSG00000133475,GGT2
ENSG00000197421,GGT3P
ENSG00000280208,GGT4P
ENSG00000099998,GGT5
ENSG00000167741,GGT6
ENSG00000131067,GGT7
ENSG00000236969,GGT8P
ENSG00000204136,GGTA1P
ENSG00000237766,GGTA2P
ENSG00000149435,GGTLC1
ENSG00000100121,GGTLC2
ENSG00000274252,GGTLC3
ENSG00000230712,GGTLC4P
ENSG00000276160,GGTLC5P
ENSG00000259384,GH1
ENSG00000136487,GH2
ENSG00000167925,GHDC
ENSG00000281189,GHET1
ENSG00000165678,GHITM
ENSG00000112964,GHR
ENSG00000118702,GHRH
ENSG00000106128,GHRHR
ENSG00000157017,GHRL
ENSG00000240288,GHRLOS
ENSG00000276678,GHRLOS
ENSG00000121853,GHSR
ENSG00000141034,GID4
ENSG00000101193,GID8
ENSG00000134812,GIF
ENSG00000146830,GIGYF1
ENSG00000204120,GIGYF2
ENSG00000213203,GIMAP1
ENSG00000281887,GIMAP1-GIMAP5
ENSG00000106560,GIMAP2
ENSG00000177590,GIMAP3P
ENSG00000133574,GIMAP4
ENSG00000196329,GIMAP5
ENSG00000133561,GIMAP6
ENSG00000179144,GIMAP7
ENSG00000171115,GIMAP8
ENSG00000250298,GIMD1
ENSG00000145723,GIN1
ENSG00000055211,GINM1
ENSG00000101003,GINS1
ENSG00000131153,GINS2
ENSG00000181938,GINS3
ENSG00000147536,GINS4
ENSG00000159224,GIP
ENSG00000123159,GIPC1
ENSG00000137960,GIPC2
ENSG00000179855,GIPC3
ENSG00000010310,GIPR
ENSG00000108262,GIT1
ENSG00000139436,GIT2
ENSG00000152661,GJA1
ENSG00000176857,GJA1P1
ENSG00000121743,GJA3
ENSG00000187513,GJA4
ENSG00000265107,GJA5
ENSG00000236187,GJA6P
ENSG00000121634,GJA8
ENSG00000131233,GJA9
ENSG00000169562,GJB1
ENSG00000165474,GJB2
ENSG00000188910,GJB3
ENSG00000189433,GJB4
ENSG00000189280,GJB5
ENSG00000121742,GJB6
ENSG00000164411,GJB7
ENSG00000182963,GJC1
ENSG00000198835,GJC2
ENSG00000176402,GJC3
ENSG00000159248,GJD2
ENSG00000183153,GJD3
ENSG00000177291,GJD4
ENSG00000203733,GJE1
ENSG00000198814,GK
ENSG00000196475,GK2
ENSG00000229894,GK3P
ENSG00000175066,GK5
ENSG00000165113,GKAP1
ENSG00000169605,GKN1
ENSG00000183607,GKN2
ENSG00000102393,GLA
ENSG00000170266,GLB1
ENSG00000163521,GLB1L
ENSG00000149328,GLB1L2
ENSG00000166105,GLB1L3
ENSG00000106415,GLCCI1
ENSG00000138604,GLCE
ENSG00000178445,GLDC
ENSG00000248590,GLDCP1
ENSG00000186417,GLDN
ENSG00000119392,GLE1
ENSG00000090863,GLG1
ENSG00000111087,GLI1
ENSG00000074047,GLI2
ENSG00000106571,GLI3
ENSG00000250571,GLI4
ENSG00000278175,GLIDR
ENSG00000139278,GLIPR1
ENSG00000173401,GLIPR1L1
ENSG00000180481,GLIPR1L2
ENSG00000122694,GLIPR2
ENSG00000174332,GLIS1
ENSG00000126603,GLIS2
ENSG00000262686,GLIS2-AS1
ENSG00000107249,GLIS3
ENSG00000237009,GLIS3-AS1
ENSG00000174842,GLMN
ENSG00000198715,GLMP
ENSG00000124767,GLO1
ENSG00000167699,GLOD4
ENSG00000171433,GLOD5
ENSG00000112164,GLP1R
ENSG00000065325,GLP2R
ENSG00000145888,GLRA1
ENSG00000101958,GLRA2
ENSG00000145451,GLRA3
ENSG00000188828,GLRA4
ENSG00000109738,GLRB
ENSG00000173221,GLRX
ENSG00000023572,GLRX2
ENSG00000108010,GLRX3
ENSG00000216657,GLRX3P2
ENSG00000182512,GLRX5
ENSG00000228234,GLRXP1
ENSG00000258544,GLRXP2
ENSG00000118990,GLRXP3
ENSG00000115419,GLS
ENSG00000135423,GLS2
ENSG00000151948,GLT1D1
ENSG00000204007,GLT6D1
ENSG00000016864,GLT8D1
ENSG00000120820,GLT8D2
ENSG00000139433,GLTP
ENSG00000182327,GLTPD2
ENSG00000255138,GLTPP1
ENSG00000148672,GLUD1
ENSG00000265366,GLUD1P2
ENSG00000250959,GLUD1P3
ENSG00000267486,GLUD1P4
ENSG00000265630,GLUD1P8
ENSG00000234349,GLUD1P9
ENSG00000182890,GLUD2
ENSG00000135821,GLUL
ENSG00000178723,GLULP4
ENSG00000257915,GLULP5
ENSG00000215043,GLULP6
ENSG00000149124,GLYAT
ENSG00000166840,GLYATL1
ENSG00000255189,GLYATL1P1
ENSG00000254717,GLYATL1P2
ENSG00000254399,GLYATL1P4
ENSG00000156689,GLYATL2
ENSG00000203972,GLYATL3
ENSG00000257780,GLYCAM1
ENSG00000168237,GLYCTK
ENSG00000242797,GLYCTK-AS1
ENSG00000140632,GLYR1
ENSG00000196743,GM2A
ENSG00000241695,GM2AP1
ENSG00000239428,GM2AP2
ENSG00000087338,GMCL1
ENSG00000271070,GMCL1P2
ENSG00000112699,GMDS
ENSG00000162419,GMEB1
ENSG00000101216,GMEB2
ENSG00000197045,GMFB
ENSG00000243495,GMFBP1
ENSG00000130755,GMFG
ENSG00000089639,GMIP
ENSG00000104499,GML
ENSG00000205835,GMNC
ENSG00000112312,GMNN
ENSG00000144591,GMPPA
ENSG00000173540,GMPPB
ENSG00000137198,GMPR
ENSG00000100938,GMPR2
ENSG00000163655,GMPS
ENSG00000250471,GMPSP1
ENSG00000088256,GNA11
ENSG00000146535,GNA12
ENSG00000120063,GNA13
ENSG00000156049,GNA14
ENSG00000231373,GNA14-AS1
ENSG00000060558,GNA15
ENSG00000127955,GNAI1
ENSG00000114353,GNAI2
ENSG00000255749,GNAI2P1
ENSG00000231957,GNAI2P2
ENSG00000065135,GNAI3
ENSG00000141404,GNAL
ENSG00000087258,GNAO1
ENSG00000156052,GNAQ
ENSG00000214077,GNAQP1
ENSG00000087460,GNAS
ENSG00000235590,GNAS-AS1
ENSG00000114349,GNAT1
ENSG00000134183,GNAT2
ENSG00000214415,GNAT3
ENSG00000128266,GNAZ
ENSG00000078369,GNB1
ENSG00000185838,GNB1L
ENSG00000172354,GNB2
ENSG00000111664,GNB3
ENSG00000114450,GNB4
ENSG00000069966,GNB5
ENSG00000159921,GNE
ENSG00000186469,GNG2
ENSG00000162188,GNG3
ENSG00000168243,GNG4
ENSG00000174021,GNG5
ENSG00000213536,GNG5P1
ENSG00000133136,GNG5P2
ENSG00000234590,GNG5P5
ENSG00000176533,GNG7
ENSG00000167414,GNG8
ENSG00000127928,GNGT1
ENSG00000167083,GNGT2
ENSG00000204590,GNL1
ENSG00000134697,GNL2
ENSG00000223893,GNL2P1
ENSG00000163938,GNL3
ENSG00000130119,GNL3L
ENSG00000215032,GNL3LP1
ENSG00000115523,GNLY
ENSG00000124713,GNMT
ENSG00000116906,GNPAT
ENSG00000113552,GNPDA1
ENSG00000163281,GNPDA2
ENSG00000100522,GNPNAT1
ENSG00000111670,GNPTAB
ENSG00000090581,GNPTG
ENSG00000147437,GNRH1
ENSG00000125787,GNRH2
ENSG00000109163,GNRHR
ENSG00000211451,GNRHR2
ENSG00000259169,GNRHR2P1
ENSG00000135677,GNS
ENSG00000136935,GOLGA1
ENSG00000167110,GOLGA2
ENSG00000205333,GOLGA2P1
ENSG00000239533,GOLGA2P2Y
ENSG00000172297,GOLGA2P3Y
ENSG00000229608,GOLGA2P4
ENSG00000238105,GOLGA2P5
ENSG00000241621,GOLGA2P6
ENSG00000225151,GOLGA2P7
ENSG00000214433,GOLGA2P8
ENSG00000269332,GOLGA2P9
ENSG00000090615,GOLGA3
ENSG00000144674,GOLGA4
ENSG00000066455,GOLGA5
ENSG00000251215,GOLGA5P1
ENSG00000159289,GOLGA6A
ENSG00000215186,GOLGA6B
ENSG00000167195,GOLGA6C
ENSG00000140478,GOLGA6D
ENSG00000273976,GOLGA6L1
ENSG00000174450,GOLGA6L2
ENSG00000188388,GOLGA6L3
ENSG00000184206,GOLGA6L4
ENSG00000230373,GOLGA6L5P
ENSG00000277322,GOLGA6L6
ENSG00000197978,GOLGA6L9
ENSG00000147533,GOLGA7
ENSG00000155265,GOLGA7B
ENSG00000175265,GOLGA8A
ENSG00000215252,GOLGA8B
ENSG00000181984,GOLGA8CP
ENSG00000185182,GOLGA8DP
ENSG00000175676,GOLGA8EP
ENSG00000153684,GOLGA8F
ENSG00000183629,GOLGA8G
ENSG00000261794,GOLGA8H
ENSG00000277561,GOLGA8IP
ENSG00000179938,GOLGA8J
ENSG00000249931,GOLGA8K
ENSG00000188626,GOLGA8M
ENSG00000261480,GOLGA8M
ENSG00000232653,GOLGA8N
ENSG00000206127,GOLGA8O
ENSG00000178115,GOLGA8Q
ENSG00000186399,GOLGA8R
ENSG00000261739,GOLGA8S
ENSG00000261247,GOLGA8T
ENSG00000103832,GOLGA8UP
ENSG00000259236,GOLGA8VP
ENSG00000173230,GOLGB1
ENSG00000173905,GOLIM4
ENSG00000135052,GOLM1
ENSG00000113384,GOLPH3
ENSG00000143457,GOLPH3L
ENSG00000174567,GOLT1A
ENSG00000111711,GOLT1B
ENSG00000116580,GON4L
ENSG00000170270,GON7
ENSG00000047932,GOPC
ENSG00000120370,GORAB
ENSG00000114745,GORASP1
ENSG00000115806,GORASP2
ENSG00000108587,GOSR1
ENSG00000108433,GOSR2
ENSG00000120053,GOT1
ENSG00000169154,GOT1L1
ENSG00000125166,GOT2
ENSG00000231900,GOT2P1
ENSG00000230849,GOT2P2
ENSG00000233719,GOT2P3
ENSG00000233634,GOT2P5
ENSG00000185245,GP1BA
ENSG00000203618,GP1BB
ENSG00000169347,GP2
ENSG00000178732,GP5
ENSG00000088053,GP6
ENSG00000169704,GP9
ENSG00000143167,GPA33
ENSG00000197858,GPAA1
ENSG00000240069,GPAA1P1
ENSG00000230596,GPAA1P2
ENSG00000133114,GPALPP1
ENSG00000119927,GPAM
ENSG00000204438,GPANK1
ENSG00000186281,GPAT2
ENSG00000237510,GPAT2P1
ENSG00000188383,GPAT2P2
ENSG00000138678,GPAT3
ENSG00000158669,GPAT4
ENSG00000076650,GPATCH1
ENSG00000092978,GPATCH2
ENSG00000089916,GPATCH2L
ENSG00000198746,GPATCH3
ENSG00000160818,GPATCH4
ENSG00000186566,GPATCH8
ENSG00000179921,GPBAR1
ENSG00000062194,GPBP1
ENSG00000159592,GPBP1L1
ENSG00000063660,GPC1
ENSG00000213420,GPC2
ENSG00000147257,GPC3
ENSG00000076716,GPC4
ENSG00000179399,GPC5
ENSG00000235984,GPC5-AS1
ENSG00000232885,GPC5-AS2
ENSG00000236240,GPC5-IT1
ENSG00000183098,GPC6
ENSG00000236520,GPC6-AS1
ENSG00000224394,GPC6-AS2
ENSG00000125772,GPCPD1
ENSG00000167588,GPD1
ENSG00000152642,GPD1L
ENSG00000115159,GPD2
ENSG00000164850,GPER1
ENSG00000149735,GPHA2
ENSG00000179600,GPHB5
ENSG00000171723,GPHN
ENSG00000105220,GPI
ENSG00000277494,GPIHBP1
ENSG00000068394,GPKOW
ENSG00000112293,GPLD1
ENSG00000150625,GPM6A
ENSG00000046653,GPM6B
ENSG00000230458,GPM6BP1
ENSG00000236429,GPM6BP2
ENSG00000234121,GPM6BP3
ENSG00000198522,GPN1
ENSG00000142751,GPN2
ENSG00000111231,GPN3
ENSG00000227465,GPN3P1
ENSG00000136235,GPNMB
ENSG00000183671,GPR1
ENSG00000181773,GPR3
ENSG00000177464,GPR4
ENSG00000146360,GPR6
ENSG00000156097,GPR61
ENSG00000180929,GPR62
ENSG00000112218,GPR63
ENSG00000140030,GPR65
ENSG00000119714,GPR68
ENSG00000119737,GPR75
ENSG00000155269,GPR78
ENSG00000232374,GPR79
ENSG00000171657,GPR82
ENSG00000123901,GPR83
ENSG00000139572,GPR84
ENSG00000164604,GPR85
ENSG00000138271,GPR87
ENSG00000181656,GPR88
ENSG00000117262,GPR89A
ENSG00000188092,GPR89B
ENSG00000216915,GPR89P
ENSG00000198932,GPRASP1
ENSG00000158301,GPRASP2
ENSG00000013588,GPRC5A
ENSG00000167191,GPRC5B
ENSG00000170412,GPRC5C
ENSG00000111291,GPRC5D
ENSG00000247498,GPRC5D-AS1
ENSG00000173612,GPRC6A
ENSG00000169258,GPRIN1
ENSG00000204175,GPRIN2
ENSG00000185477,GPRIN3
ENSG00000169727,GPS1
ENSG00000132522,GPS2
ENSG00000236496,GPS2P1
ENSG00000230951,GPS2P2
ENSG00000160360,GPSM1
ENSG00000121957,GPSM2
ENSG00000213654,GPSM3
ENSG00000167701,GPT
ENSG00000166123,GPT2
ENSG00000233276,GPX1
ENSG00000197582,GPX1P1
ENSG00000215326,GPX1P2
ENSG00000176153,GPX2
ENSG00000211445,GPX3
ENSG00000167468,GPX4
ENSG00000224586,GPX5
ENSG00000198704,GPX6
ENSG00000116157,GPX7
ENSG00000164294,GPX8
ENSG00000089351,GRAMD1A
ENSG00000023171,GRAMD1B
ENSG00000178075,GRAMD1C
ENSG00000175318,GRAMD2A
ENSG00000155324,GRAMD2B
ENSG00000075240,GRAMD4
ENSG00000227874,GRAMD4P1
ENSG00000235992,GRAMD4P2
ENSG00000278301,GRAMD4P3
ENSG00000274369,GRAMD4P4
ENSG00000259089,GRAMD4P5
ENSG00000258848,GRAMD4P6
ENSG00000266242,GRAMD4P7
ENSG00000270930,GRAMD4P8
ENSG00000154016,GRAP
ENSG00000100351,GRAP2
ENSG00000189152,GRAPL
ENSG00000161835,GRASP
ENSG00000177885,GRB2
ENSG00000141738,GRB7
ENSG00000196208,GREB1
ENSG00000141449,GREB1L
ENSG00000166923,GREM1
ENSG00000180875,GREM2
ENSG00000134317,GRHL1
ENSG00000083307,GRHL2
ENSG00000158055,GRHL3
ENSG00000137106,GRHPR
ENSG00000155511,GRIA1
ENSG00000120251,GRIA2
ENSG00000125675,GRIA3
ENSG00000152578,GRIA4
ENSG00000182771,GRID1
ENSG00000234942,GRID1-AS1
ENSG00000152208,GRID2
ENSG00000215045,GRID2IP
ENSG00000275572,GRIFIN
ENSG00000171189,GRIK1
ENSG00000174680,GRIK1-AS1
ENSG00000164418,GRIK2
ENSG00000163873,GRIK3
ENSG00000149403,GRIK4
ENSG00000105737,GRIK5
ENSG00000176884,GRIN1
ENSG00000183454,GRIN2A
ENSG00000273079,GRIN2B
ENSG00000161509,GRIN2C
ENSG00000105464,GRIN2D
ENSG00000198785,GRIN3A
ENSG00000116032,GRIN3B
ENSG00000178719,GRINA
ENSG00000155974,GRIP1
ENSG00000144596,GRIP2
ENSG00000068400,GRIPAP1
ENSG00000185974,GRK1
ENSG00000173020,GRK2
ENSG00000100077,GRK3
ENSG00000125388,GRK4
ENSG00000198873,GRK5
ENSG00000228485,GRK5-IT1
ENSG00000198055,GRK6
ENSG00000215571,GRK6P1
ENSG00000114124,GRK7
ENSG00000152822,GRM1
ENSG00000164082,GRM2
ENSG00000198822,GRM3
ENSG00000124493,GRM4
ENSG00000168959,GRM5
ENSG00000255082,GRM5-AS1
ENSG00000113262,GRM6
ENSG00000196277,GRM7
ENSG00000236202,GRM7-AS1
ENSG00000237665,GRM7-AS2
ENSG00000226258,GRM7-AS3
ENSG00000179603,GRM8
ENSG00000030582,GRN
ENSG00000134443,GRP
ENSG00000109519,GRPEL1
ENSG00000164284,GRPEL2
ENSG00000253618,GRPEL2-AS1
ENSG00000233211,GRPEL2P1
ENSG00000225814,GRPEL2P2
ENSG00000230682,GRPEL2P3
ENSG00000126010,GRPR
ENSG00000132463,GRSF1
ENSG00000139835,GRTP1
ENSG00000225083,GRTP1-AS1
ENSG00000105447,GRWD1
ENSG00000215203,GRXCR1
ENSG00000204928,GRXCR2
ENSG00000186088,GSAP
ENSG00000133937,GSC
ENSG00000063515,GSC2
ENSG00000167914,GSDMA
ENSG00000073605,GSDMB
ENSG00000147697,GSDMC
ENSG00000104518,GSDMD
ENSG00000131149,GSE1
ENSG00000280832,GSEC
ENSG00000111305,GSG1
ENSG00000169181,GSG1L
ENSG00000214978,GSG1L2
ENSG00000105723,GSK3A
ENSG00000082701,GSK3B
ENSG00000100744,GSKIP
ENSG00000148180,GSN
ENSG00000235865,GSN-AS1
ENSG00000103342,GSPT1
ENSG00000189369,GSPT2
ENSG00000104687,GSR
ENSG00000100983,GSS
ENSG00000243955,GSTA1
ENSG00000244067,GSTA2
ENSG00000174156,GSTA3
ENSG00000170899,GSTA4
ENSG00000182793,GSTA5
ENSG00000223622,GSTA6P
ENSG00000237674,GSTA7P
ENSG00000220377,GSTA8P
ENSG00000243236,GSTA9P
ENSG00000138780,GSTCD
ENSG00000197448,GSTK1
ENSG00000134184,GSTM1
ENSG00000213366,GSTM2
ENSG00000218803,GSTM2P1
ENSG00000134202,GSTM3
ENSG00000227693,GSTM3P1
ENSG00000226878,GSTM3P2
ENSG00000168765,GSTM4
ENSG00000134201,GSTM5
ENSG00000236062,GSTM5P1
ENSG00000148834,GSTO1
ENSG00000065621,GSTO2
ENSG00000232829,GSTO3P
ENSG00000084207,GSTP1
ENSG00000257569,GSTP1P1
ENSG00000099984,GSTT2
ENSG00000133433,GSTT2B
ENSG00000100577,GSTZ1
ENSG00000169840,GSX1
ENSG00000180613,GSX2
ENSG00000121964,GTDC1
ENSG00000165417,GTF2A1
ENSG00000242441,GTF2A1L
ENSG00000140307,GTF2A2
ENSG00000137947,GTF2B
ENSG00000153767,GTF2E1
ENSG00000197265,GTF2E2
ENSG00000125651,GTF2F1
ENSG00000188342,GTF2F2
ENSG00000251254,GTF2F2P1
ENSG00000233910,GTF2F2P2
ENSG00000110768,GTF2H1
ENSG00000145736,GTF2H2
ENSG00000226259,GTF2H2B
ENSG00000183474,GTF2H2C
ENSG00000111358,GTF2H3
ENSG00000213780,GTF2H4
ENSG00000272047,GTF2H5
ENSG00000263001,GTF2I
ENSG00000277053,GTF2IP1
ENSG00000226930,GTF2IP2
ENSG00000187721,GTF2IP3
ENSG00000233369,GTF2IP4
ENSG00000224316,GTF2IP5
ENSG00000266736,GTF2IP6
ENSG00000227038,GTF2IP7
ENSG00000276318,GTF2IP8
ENSG00000251451,GTF2IP9
ENSG00000006704,GTF2IRD1
ENSG00000230583,GTF2IRD1P1
ENSG00000196275,GTF2IRD2
ENSG00000174428,GTF2IRD2B
ENSG00000214544,GTF2IRD2P1
ENSG00000122034,GTF3A
ENSG00000237274,GTF3AP1
ENSG00000258966,GTF3AP2
ENSG00000225816,GTF3AP5
ENSG00000229982,GTF3AP6
ENSG00000077235,GTF3C1
ENSG00000115207,GTF3C2
